"User_ID","Gender","Age","Marital_Status","Purchase"
1004220,"M","36-45","married",5475
1005035,"F","26-35","married",6921
1004725,"M","36-45","single",15736
1004715,"M","26-35","single",20071
1003319,"F","55+","married",5933
1001748,"M","51-55","married",11912
1004819,"M","36-45","single",6125
1005333,"F","26-35","single",10121
1004495,"M","18-25","married",15405
1005838,"F","46-50","married",7191
1000301,"M","18-25","single",6862
1001289,"M","46-50","single",15484
1002036,"F","26-35","single",9812
1005872,"M","26-35","married",6136
1004786,"M","46-50","married",5879
1001424,"M","36-45","married",5933
1003999,"M","36-45","single",5960
1005429,"F","26-35","single",10655
1003910,"M","26-35","single",11773
1005880,"M","26-35","married",3492
1002803,"M","26-35","single",20620
1004354,"M","36-45","single",1063
1001622,"M","18-25","single",5844
1004168,"F","46-50","married",8818
1003509,"M","18-25","single",11484
1001643,"M","46-50","single",7872
1001895,"M","36-45","single",16597
1003312,"F","18-25","single",15362
1004801,"M","26-35","single",19206
1004085,"F","26-35","single",5962
1002665,"M","36-45","single",15273
1000604,"M","46-50","married",3430
1001926,"F","0-17","single",11778
1005600,"F","46-50","single",5213
1001019,"M","36-45","married",4040
1003878,"M","36-45","single",4374
1000651,"M","36-45","single",19234
1004470,"M","36-45","married",6975
1004215,"M","26-35","single",12332
1004578,"M","26-35","single",4763
1001598,"M","36-45","single",11550
1004133,"M","46-50","single",12873
1001632,"M","26-35","single",7786
1001199,"M","51-55","married",19442
1004789,"M","36-45","single",6875
1000671,"M","18-25","single",9893
1001389,"M","26-35","married",3216
1004411,"M","18-25","single",9781
1003253,"F","36-45","single",8835
1003215,"F","51-55","married",16709
1004609,"F","26-35","single",9659
1000023,"M","36-45","married",16303
1005553,"M","36-45","single",17098
1003454,"M","18-25","married",15218
1001101,"M","36-45","single",19356
1002344,"M","26-35","single",5420
1001449,"M","36-45","married",4229
1004979,"M","36-45","married",8049
1004411,"M","18-25","single",5305
1002367,"F","26-35","single",15512
1000454,"M","26-35","married",5754
1004784,"F","36-45","single",9773
1004765,"F","36-45","married",9841
1003681,"M","26-35","single",9958
1001260,"M","26-35","single",16224
1005912,"M","26-35","single",12750
1001750,"M","51-55","single",8313
1005848,"M","51-55","married",14961
1004790,"F","26-35","married",6859
1004538,"M","26-35","married",9752
1004448,"M","26-35","single",7132
1003391,"M","18-25","single",8848
1004411,"M","18-25","single",16277
1004615,"M","26-35","married",7580
1001925,"M","51-55","single",6151
1000134,"M","26-35","married",3842
1000411,"F","46-50","married",13067
1001356,"F","18-25","single",4489
1005466,"M","26-35","single",6938
1000770,"M","18-25","married",12082
1005626,"M","55+","single",19061
1003778,"M","26-35","married",16380
1000208,"M","36-45","married",7980
1005717,"M","26-35","married",8485
1005433,"F","36-45","married",5399
1003649,"F","26-35","single",11267
1002318,"M","55+","married",2021
1003393,"M","36-45","married",11945
1003473,"F","36-45","married",16209
1000223,"M","26-35","single",11974
1000044,"M","46-50","married",16176
1005038,"M","26-35","single",9754
1001357,"M","46-50","married",7555
1003300,"M","36-45","single",9703
1002710,"M","36-45","single",6868
1004732,"M","26-35","married",2771
1005878,"F","26-35","married",3186
1001820,"M","26-35","married",9072
1003285,"M","26-35","single",2987
1002010,"M","18-25","single",12207
1004408,"F","46-50","married",19558
1001737,"M","36-45","single",8870
1000386,"M","26-35","married",1780
1000202,"M","18-25","single",8720
1004298,"F","18-25","single",8765
1005278,"F","26-35","single",5965
1005741,"M","51-55","married",20842
1005359,"M","18-25","single",12926
1004979,"M","36-45","married",1965
1006011,"M","36-45","single",11704
1004856,"M","26-35","single",5363
1005988,"M","26-35","married",15731
1005042,"F","18-25","married",10030
1001389,"M","26-35","married",19365
1000509,"M","26-35","married",13522
1005605,"F","18-25","single",5391
1003055,"F","26-35","married",5356
1002821,"M","18-25","single",10058
1003426,"M","26-35","single",21091
1005805,"F","26-35","married",15782
1003539,"F","26-35","married",3643
1000957,"M","36-45","married",9889
1002201,"M","55+","married",18967
1004942,"M","46-50","married",2370
1000802,"M","26-35","single",11603
1000352,"M","18-25","single",6166
1000229,"M","18-25","single",1378
1000530,"M","26-35","married",19273
1004281,"M","55+","single",9719
1002221,"M","55+","married",4074
1001224,"M","51-55","single",12037
1002173,"M","51-55","single",16342
1002461,"M","18-25","single",10048
1002941,"M","36-45","married",8803
1002402,"M","46-50","single",7761
1002010,"M","18-25","single",11877
1000053,"M","26-35","single",9877
1004662,"F","18-25","married",5848
1004094,"M","26-35","single",6880
1000604,"M","46-50","married",8149
1001117,"M","18-25","single",8131
1005963,"M","26-35","single",8077
1001015,"M","36-45","married",5947
1002507,"M","26-35","married",10765
1000752,"F","26-35","single",1752
1002507,"M","26-35","married",20903
1002288,"M","0-17","single",5261
1001902,"M","26-35","single",12417
1001650,"M","26-35","single",16041
1005087,"F","26-35","married",11701
1002349,"M","26-35","single",11912
1003140,"F","26-35","single",3093
1000278,"M","46-50","married",15210
1001392,"M","46-50","married",17070
1005615,"M","36-45","single",5188
1001586,"M","46-50","married",7384
1001917,"M","18-25","single",19145
1000701,"F","18-25","single",5462
1004479,"M","51-55","married",11500
1001694,"M","26-35","married",9831
1001263,"M","0-17","single",6997
1004922,"M","18-25","single",5336
1003125,"M","26-35","single",5306
1001875,"M","36-45","single",10138
1000598,"M","36-45","married",7802
1003806,"M","18-25","single",11605
1003756,"M","18-25","single",7107
1003159,"F","26-35","single",8671
1003785,"F","26-35","single",11722
1004779,"M","46-50","married",9992
1002611,"M","26-35","single",20258
1002480,"F","18-25","married",23686
1004812,"M","18-25","single",20432
1001680,"M","26-35","married",15892
1004472,"F","46-50","married",1932
1004626,"M","26-35","single",8274
1005989,"F","0-17","single",12969
1003199,"M","18-25","single",15849
1001491,"M","18-25","single",6866
1003055,"F","26-35","married",13180
1000533,"M","26-35","single",7982
1005367,"M","18-25","single",20617
1000034,"F","18-25","single",6020
1002170,"F","51-55","married",7006
1005232,"M","26-35","married",4493
1001021,"M","36-45","single",19004
1005905,"F","36-45","single",6068
1004250,"F","51-55","married",7731
1000262,"F","26-35","single",3471
1005621,"M","26-35","single",1814
1005795,"M","26-35","married",1997
1003082,"F","36-45","single",7108
1001383,"F","26-35","single",15808
1001623,"M","51-55","single",15905
1001980,"M","36-45","single",9943
1003096,"F","46-50","married",18893
1002164,"M","36-45","single",6060
1002395,"M","36-45","single",5354
1003993,"M","26-35","single",11833
1000869,"M","18-25","married",13690
1001961,"F","51-55","married",19029
1002441,"F","46-50","married",7425
1004285,"M","36-45","single",8827
1005501,"M","26-35","single",8877
1005389,"M","46-50","married",7036
1005312,"M","26-35","single",5320
1004371,"F","18-25","single",2227
1003897,"M","55+","single",15475
1005888,"M","26-35","single",1714
1001525,"F","26-35","married",12244
1005181,"M","26-35","married",10726
1002188,"F","18-25","single",4251
1000970,"M","26-35","married",15462
1002281,"M","46-50","single",9748
1003367,"M","51-55","married",19095
1003083,"F","51-55","single",15455
1001699,"F","26-35","single",5866
1002861,"M","26-35","single",7013
1004950,"M","26-35","married",7889
1003073,"M","26-35","single",8863
1001068,"F","18-25","single",10052
1003621,"M","18-25","single",3930
1001101,"M","36-45","single",8858
1004658,"M","26-35","married",11574
1004760,"M","36-45","single",16244
1002092,"M","55+","married",7921
1004861,"M","26-35","single",8682
1001333,"M","26-35","single",7005
1004425,"M","36-45","single",6026
1003422,"M","26-35","single",807
1000260,"M","18-25","single",11930
1004305,"F","46-50","married",11372
1000647,"M","36-45","married",2046
1000329,"M","36-45","single",3944
1003894,"M","36-45","married",18992
1003483,"F","46-50","married",15053
1002650,"M","46-50","single",9902
1001701,"F","26-35","single",4203
1004116,"M","36-45","single",10951
1003117,"M","36-45","married",7886
1004997,"M","0-17","single",6923
1003547,"M","36-45","single",4533
1002799,"M","18-25","single",13472
1006025,"F","26-35","single",4690
1001697,"F","18-25","single",16160
1004850,"F","46-50","single",6981
1003778,"M","26-35","married",5305
1000543,"M","26-35","married",8598
1004882,"M","46-50","married",15780
1002820,"F","36-45","single",3766
1000102,"M","36-45","single",8857
1004950,"M","26-35","married",7184
1002126,"M","55+","married",3955
1004946,"F","36-45","single",9987
1001325,"M","26-35","married",11939
1001181,"M","36-45","married",8272
1001458,"M","0-17","single",15603
1000303,"M","26-35","married",9698
1001120,"M","18-25","married",7055
1001081,"M","18-25","married",19476
1005714,"M","36-45","single",15637
1000721,"F","36-45","single",8081
1000676,"M","18-25","married",3709
1001100,"M","26-35","married",6853
1004127,"M","51-55","married",15772
1002888,"M","26-35","married",4038
1002975,"M","36-45","married",7966
1001739,"M","55+","married",7013
1004775,"M","26-35","single",3700
1001996,"M","36-45","single",8021
1003154,"F","26-35","single",9767
1001335,"M","36-45","single",7813
1002571,"M","36-45","single",13231
1003467,"M","26-35","married",15934
1000608,"M","18-25","married",8103
1002641,"M","26-35","married",8874
1000847,"F","26-35","married",8708
1001628,"M","18-25","single",7931
1003389,"M","18-25","single",6185
1000133,"F","26-35","married",12773
1004082,"M","26-35","single",6153
1005598,"M","18-25","single",13715
1004122,"M","18-25","single",3999
1002131,"M","26-35","single",5965
1002700,"M","26-35","married",20326
1001010,"M","26-35","single",10611
1001778,"M","18-25","single",15225
1000706,"M","36-45","single",9965
1002540,"F","46-50","married",9847
1000368,"M","26-35","single",15778
1004499,"M","26-35","single",15798
1003494,"M","26-35","married",8581
1001692,"M","36-45","married",9980
1002453,"M","26-35","single",20121
1002453,"M","26-35","single",4217
1005026,"M","26-35","married",3506
1003246,"F","36-45","married",4214
1003338,"M","46-50","married",8763
1001680,"M","26-35","married",6180
1004509,"M","26-35","married",4141
1000987,"F","36-45","single",3960
1005880,"M","26-35","married",7131
1001203,"F","26-35","single",3087
1004715,"M","26-35","single",9951
1002476,"M","51-55","married",5998
1001902,"M","26-35","single",8116
1002743,"M","26-35","single",2139
1000883,"F","36-45","single",2029
1002092,"M","55+","married",7113
1001194,"F","26-35","married",6082
1004144,"M","18-25","single",11856
1003267,"M","26-35","single",6108
1005712,"M","36-45","single",12335
1002513,"M","55+","married",3675
1001290,"M","36-45","single",7822
1004937,"M","36-45","married",5457
1004058,"M","26-35","married",15443
1000424,"M","26-35","single",5159
1001397,"M","36-45","married",8771
1002168,"M","0-17","single",5351
1002909,"M","26-35","single",19196
1004354,"M","36-45","single",9719
1003199,"M","18-25","single",1786
1005717,"M","26-35","married",6083
1003733,"M","18-25","single",15891
1001626,"M","18-25","married",3227
1003858,"F","46-50","married",6919
1001279,"M","36-45","single",5822
1005016,"F","36-45","married",8059
1002793,"M","36-45","single",15657
1003196,"F","18-25","single",16458
1003101,"M","18-25","single",7120
1005786,"M","26-35","married",2110
1000601,"F","18-25","married",3988
1001836,"M","26-35","single",7797
1002504,"M","26-35","married",19346
1000531,"F","18-25","single",5343
1001246,"M","18-25","single",3586
1003913,"M","18-25","single",5474
1001437,"M","51-55","single",1849
1004042,"M","36-45","married",6640
1000855,"F","18-25","married",7913
1001495,"M","18-25","single",9729
1001161,"M","26-35","single",5213
1005014,"M","46-50","married",8046
1001164,"F","26-35","married",8809
1006022,"M","26-35","single",5418
1000438,"M","18-25","single",7917
1003648,"M","18-25","single",1829
1004445,"M","26-35","single",3625
1002778,"M","55+","single",15194
1001941,"M","36-45","single",3503
1004097,"M","26-35","single",1492
1000713,"M","36-45","single",11927
1000888,"F","0-17","single",10006
1000665,"M","18-25","married",7368
1001636,"F","26-35","single",4377
1002288,"M","0-17","single",19004
1004344,"M","26-35","single",3503
1001146,"F","18-25","married",16258
1000957,"M","36-45","married",9833
1001303,"M","26-35","single",19544
1002143,"M","18-25","single",15581
1001567,"M","26-35","single",9001
1002742,"M","26-35","single",7681
1000569,"F","18-25","married",9634
1003756,"M","18-25","single",15689
1005671,"M","26-35","single",8712
1003410,"M","36-45","married",5932
1001793,"M","26-35","single",7000
1004447,"M","46-50","married",5430
1001317,"M","46-50","married",8013
1002939,"F","26-35","single",7116
1002611,"M","26-35","single",8028
1002977,"F","18-25","single",3432
1001629,"M","18-25","married",15710
1002272,"M","26-35","single",5446
1000531,"F","18-25","single",6170
1002016,"F","55+","married",15898
1004437,"F","36-45","single",1935
1003882,"M","55+","married",5996
1005777,"M","0-17","single",16170
1000066,"M","26-35","single",3793
1005910,"F","46-50","single",7954
1002321,"M","26-35","married",6163
1005317,"F","26-35","single",8853
1003031,"M","18-25","single",8659
1003756,"M","18-25","single",9749
1000146,"F","36-45","married",6998
1001835,"M","26-35","single",8899
1004731,"M","26-35","married",7053
1001182,"M","0-17","single",7057
1000188,"M","55+","single",23754
1001491,"M","18-25","single",7993
1003842,"F","36-45","single",6104
1004277,"M","36-45","single",6891
1004144,"M","18-25","single",11698
1004287,"M","26-35","married",3952
1002520,"F","55+","married",15637
1004277,"M","36-45","single",15480
1002023,"M","18-25","married",8022
1003735,"M","26-35","single",7096
1001734,"M","46-50","married",7973
1003201,"M","46-50","married",3526
1005222,"M","26-35","single",1717
1000975,"M","36-45","married",5898
1005598,"M","18-25","single",8751
1004543,"M","26-35","single",8593
1004682,"M","26-35","married",8106
1001613,"M","18-25","single",7922
1002170,"F","51-55","married",8777
1001883,"F","51-55","married",7874
1004116,"M","36-45","single",15911
1003853,"M","26-35","married",8677
1002954,"M","18-25","single",4486
1000787,"M","18-25","single",5346
1005794,"M","36-45","single",8602
1002172,"M","18-25","single",6773
1001246,"M","18-25","single",2948
1005366,"M","18-25","single",8130
1001551,"M","26-35","married",5190
1002341,"M","55+","single",11373
1000793,"F","36-45","single",7122
1002789,"M","18-25","married",15677
1000731,"M","46-50","married",15339
